,Unnamed: 0,customer,state,gender,education,customer lifetime value,income,monthly premium auto,number of open complaints,policy type,vehicle class,total claim amount
4284,2344,XH47320,Nevada,F,Master,2937,83195,73,1,Personal Auto,Two-Door Car,332
4285,2345,GX13549,California,F,High School or Below,4974,0,70,0,Personal Auto,Four-Door Car,336
4286,2346,VY32314,Oregon,M,High School or Below,4268,43209,110,0,Personal Auto,Sports Car,528
4287,2347,TF65501,California,F,High School or Below,4601,37308,115,0,Personal Auto,SUV,552
4288,2348,EO24423,Arizona,M,Master,2404,22239,62,0,Personal Auto,Four-Door Car,297
4289,2349,LA79102,California,F,Doctor,7638,66106,95,1,Personal Auto,Two-Door Car,250
4290,2350,FT74388,Nevada,M,High School or Below,4623,97065,117,0,Personal Auto,SUV,561
4291,2351,ZE59592,Oregon,M,College,5470,24910,69,0,Personal Auto,Two-Door Car,746
4292,2352,JU64043,Oregon,M,Master,4999,49414,68,5,Personal Auto,Four-Door Car,159
4293,2353,TR96772,Arizona,F,High School or Below,15956,61148,132,0,Personal Auto,Sports Car,98
4294,2354,DQ35195,Arizona,F,Bachelor,9275,52494,119,0,Corporate Auto,Two-Door Car,571
4295,2355,No74162,Arizona,M,High School or Below,7595,20538,104,0,Personal Auto,SUV,499
4296,2356,XP52012,Arizona,M,High School or Below,24258,0,89,0,Personal Auto,Two-Door Car,538
4297,2357,HQ16068,Washington,M,High School or Below,24636,73716,103,0,Special Auto,Sports Car,162
4298,2358,QM78112,Washington,M,Bachelor,2810,26790,71,0,Personal Auto,Two-Door Car,340
4299,2359,GI30974,Oregon,M,Bachelor,2337,0,65,0,Corporate Auto,Four-Door Car,468
4300,2360,NM51858,Oregon,M,High School or Below,4668,53252,117,0,Personal Auto,SUV,561
4301,2361,ZL37444,California,M,Doctor,10972,24164,137,0,Personal Auto,Sports Car,657
4302,2362,CI60365,California,F,High School or Below,34611,20090,109,0,Special Auto,Sports Car,523
4303,2363,IX45386,Arizona,M,College,2478,81721,63,0,Personal Auto,Four-Door Car,133
4304,2364,ZO29478,Washington,F,High School or Below,26197,18495,113,0,Personal Auto,SUV,542
4305,2365,NG34818,California,M,Bachelor,6282,42314,80,0,Personal Auto,Four-Door Car,56
4306,2366,EE95568,California,F,Bachelor,10954,89892,135,0,Personal Auto,SUV,526
4307,2367,LM84166,California,M,Bachelor,3164,0,92,1,Personal Auto,Two-Door Car,662
4308,2368,RO32883,Oregon,F,Bachelor,7804,0,117,4,Personal Auto,Four-Door Car,91
4309,2369,OI68331,California,F,Doctor,5207,21576,65,0,Personal Auto,Four-Door Car,312
4310,2370,PW95813,Oregon,F,High School or Below,2886,10312,78,0,Personal Auto,Four-Door Car,486
4311,2371,LM50087,Arizona,F,College,2483,50632,62,0,Corporate Auto,Two-Door Car,54
4312,2372,JD82896,California,F,High School or Below,4896,0,139,0,Personal Auto,SUV,1000
4313,2373,KA62636,Oregon,M,High School or Below,4928,97917,67,5,Personal Auto,Two-Door Car,279
4314,2374,VG85511,Arizona,M,College,8759,28280,116,0,Personal Auto,Sports Car,556
4315,2375,GT18023,California,F,High School or Below,11281,86195,139,0,Special Auto,SUV,601
4316,2376,VI35467,Nevada,F,Master,4315,89797,106,0,Personal Auto,SUV,70
4317,2377,LF75926,Arizona,M,College,4491,0,63,0,Personal Auto,Four-Door Car,302
4318,2378,SS13550,Nevada,M,High School or Below,6745,0,192,0,Personal Auto,Luxury SUV,1921
4319,2379,AA34092,California,M,College,28799,33635,240,0,Personal Auto,Luxury SUV,1152
4320,2380,GQ15708,Oregon,M,Bachelor,14503,29790,194,0,Personal Auto,Luxury SUV,931
4321,2381,JR72064,Arizona,M,High School or Below,8270,44656,70,0,Personal Auto,Two-Door Car,336
4322,2382,AN79079,Arizona,M,Doctor,12731,40870,105,0,Personal Auto,SUV,504
4323,2383,DS45844,California,M,College,4167,0,117,0,Corporate Auto,Sports Car,94
4324,2384,QJ90136,California,F,High School or Below,10455,28363,133,0,Personal Auto,Sports Car,638
4325,2385,OS95734,California,F,Bachelor,7074,94508,88,0,Personal Auto,Four-Door Car,491
4326,2386,KT21352,Oregon,M,High School or Below,7046,0,64,0,Personal Auto,Four-Door Car,324
4327,2387,CG33085,Oregon,M,Doctor,13357,0,124,0,Personal Auto,SUV,696
4328,2388,IU94124,Arizona,M,College,18708,0,77,1,Personal Auto,Four-Door Car,554
4329,2389,HW93117,California,F,Bachelor,8169,0,116,0,Corporate Auto,Sports Car,835
4330,2390,ON63161,Oregon,F,High School or Below,8583,18017,114,0,Personal Auto,Four-Door Car,547
4331,2391,HT64629,Washington,F,High School or Below,12234,0,117,0,Personal Auto,SUV,930
4332,2392,XE59612,Nevada,M,High School or Below,7185,63741,91,0,Corporate Auto,Four-Door Car,36
4333,2393,VZ39362,Oregon,F,High School or Below,9060,57078,113,1,Personal Auto,Sports Car,542
4334,2394,SL71970,Oregon,F,High School or Below,2336,0,67,0,Special Auto,Four-Door Car,458
4335,2395,YO29244,Oregon,F,Bachelor,7995,25239,100,0,Personal Auto,SUV,150
4336,2396,TN85931,Oregon,F,High School or Below,5897,29227,74,0,Special Auto,Two-Door Car,421
4337,2397,PP92749,California,F,Bachelor,3939,60021,99,0,Special Auto,Four-Door Car,882
4338,2398,MB54287,Oregon,F,Bachelor,2695,0,73,0,Personal Auto,Four-Door Car,780
4339,2399,JQ93340,Nevada,M,High School or Below,5459,83208,68,0,Special Auto,Four-Door Car,325
4340,2400,LN20978,Oregon,F,Bachelor,10721,25983,90,0,Corporate Auto,Four-Door Car,432
4341,2401,ZD59913,Oregon,F,High School or Below,2491,25965,65,0,Corporate Auto,Four-Door Car,329
4342,2402,BG80246,Arizona,F,College,5570,22679,72,0,Personal Auto,Two-Door Car,345
4343,2403,VP48253,Arizona,M,High School or Below,5100,41186,70,4,Personal Auto,Four-Door Car,242
4344,2404,BR39076,California,F,High School or Below,7633,0,67,0,Personal Auto,Four-Door Car,445
4345,2405,ZD29731,California,M,College,4656,29070,61,2,Personal Auto,Two-Door Car,292
4346,2406,QR88427,Nevada,F,Bachelor,4363,0,63,0,Personal Auto,Four-Door Car,302
4347,2407,WN69789,California,F,College,2526,33485,63,0,Personal Auto,Four-Door Car,343
4348,2408,LZ39487,Washington,F,High School or Below,5122,58206,64,0,Personal Auto,Four-Door Car,454
4349,2409,GO42840,Oregon,M,High School or Below,2483,87492,62,0,Personal Auto,Two-Door Car,264
4350,2410,SR96970,Oregon,M,Bachelor,3489,0,98,0,Personal Auto,Four-Door Car,705
4351,2411,ED90879,Nevada,M,Bachelor,7325,20757,102,3,Corporate Auto,Four-Door Car,216
4352,2412,SS69401,Oregon,F,College,4841,23449,61,0,Corporate Auto,Four-Door Car,292
4353,2413,VF32335,Arizona,M,College,19964,0,192,0,Personal Auto,Luxury SUV,921
4354,2414,WX14028,Nevada,F,College,32450,60455,104,0,Personal Auto,SUV,499
4355,2415,FP99321,Washington,M,High School or Below,2628,0,89,4,Personal Auto,Four-Door Car,640
4356,2416,QF21628,California,M,High School or Below,3095,53588,77,0,Personal Auto,Four-Door Car,369
4357,2417,OR40901,California,M,Doctor,12731,40870,105,0,Corporate Auto,SUV,504
4358,2418,NF82527,Arizona,M,Bachelor,2631,0,71,0,Personal Auto,Two-Door Car,340
4359,2419,GD84658,Nevada,F,High School or Below,35984,0,129,0,Corporate Auto,Sports Car,1267
4360,2420,PA14842,Washington,F,High School or Below,2906,45128,72,0,Special Auto,Four-Door Car,66
4361,2421,SA45648,California,M,Bachelor,10628,90874,137,4,Personal Auto,SUV,459
4362,2422,IQ37561,Arizona,F,High School or Below,7590,52823,95,0,Personal Auto,Two-Door Car,125
4363,2423,TP34946,California,M,College,5108,26784,67,0,Corporate Auto,Four-Door Car,482
4364,2424,TL20040,Oregon,M,College,13989,22354,118,0,Personal Auto,SUV,775
4365,2425,JM96431,Oregon,M,College,3115,54420,80,0,Personal Auto,Four-Door Car,576
4366,2426,LN10007,Oregon,F,College,13369,50800,112,0,Corporate Auto,Sports Car,621
4367,2427,WY17451,Oregon,F,College,8621,0,87,1,Personal Auto,Four-Door Car,417
4368,2428,XS30210,Arizona,M,College,10359,84583,65,0,Corporate Auto,Four-Door Car,238
4369,2429,UD27331,Nevada,M,Bachelor,3241,33701,88,3,Personal Auto,Four-Door Car,460
4370,2430,HC52114,California,F,Bachelor,4344,0,63,0,Corporate Auto,Four-Door Car,462
4371,2431,WG50184,Arizona,F,Doctor,5332,68931,66,0,Corporate Auto,Four-Door Car,309
4372,2432,BQ99053,Oregon,M,College,7692,0,105,0,Personal Auto,Four-Door Car,504
4373,2433,IY77611,Arizona,M,High School or Below,26223,0,115,1,Corporate Auto,SUV,828
4374,2434,ER24015,Arizona,M,College,6930,29318,198,5,Personal Auto,SUV,1386
4375,2435,SG71810,Oregon,F,College,11610,41503,73,0,Personal Auto,Two-Door Car,15
4376,2436,OQ10108,Oregon,M,High School or Below,8937,0,126,0,Personal Auto,SUV,604
4377,2437,ON45263,California,F,Bachelor,2462,0,69,0,Personal Auto,Two-Door Car,427
4378,2438,RD15786,Oregon,M,Bachelor,2300,25905,63,0,Personal Auto,Four-Door Car,302
4379,2439,TU64352,Oregon,F,College,4078,0,116,0,Personal Auto,Sports Car,835
4380,2440,CR12479,Nevada,F,College,2868,40046,73,0,Personal Auto,Four-Door Car,118
4381,2441,AW36627,California,F,High School or Below,4428,58577,110,0,Personal Auto,SUV,303
4382,2442,UD31660,California,M,Bachelor,4061,70129,103,1,Personal Auto,Four-Door Car,130
4383,2443,QL18084,Nevada,M,Master,18504,91268,229,0,Corporate Auto,Luxury Car,737
4384,2444,DJ11965,California,F,College,4904,12902,139,0,Personal Auto,Sports Car,667
4385,2445,LT16517,Oregon,F,High School or Below,10827,62053,134,0,Personal Auto,SUV,614
4386,2446,JG77605,Nevada,F,Bachelor,5745,30389,73,0,Personal Auto,Four-Door Car,278
4387,2447,PD94851,Nevada,M,Bachelor,2423,15585,65,0,Personal Auto,Two-Door Car,67
4388,2448,NK27819,Arizona,M,College,5926,23091,96,5,Personal Auto,Four-Door Car,460
4389,2449,PL28709,California,F,College,4605,22571,63,0,Personal Auto,Four-Door Car,302
4390,2450,DY35560,Oregon,M,High School or Below,2132,0,61,0,Personal Auto,Four-Door Car,691
4391,2451,LX23185,Oregon,F,College,2643,0,82,3,Personal Auto,Two-Door Car,393
4392,2452,NA39347,California,M,College,5824,73976,73,0,Personal Auto,Four-Door Car,338
4393,2453,SI32097,Oregon,F,Bachelor,6889,30814,87,0,Personal Auto,Four-Door Car,417
4394,2454,JD50909,Arizona,F,Bachelor,3008,80681,74,0,Corporate Auto,Four-Door Car,355
4395,2455,FB55024,Oregon,F,High School or Below,3286,60934,82,0,Personal Auto,Two-Door Car,393
4396,2456,NQ51389,Oregon,M,High School or Below,13552,0,62,2,Corporate Auto,Two-Door Car,446
4397,2457,EA23961,California,F,College,5166,80797,64,0,Personal Auto,Four-Door Car,300
4398,2458,RQ78687,Oregon,M,College,2945,89410,74,0,Personal Auto,Four-Door Car,95
4399,2459,ZE42703,Nevada,M,Bachelor,4863,52728,127,1,Corporate Auto,SUV,609
4400,2460,LZ34164,Nevada,F,Bachelor,4892,43199,61,0,Personal Auto,Four-Door Car,334
4401,2461,CO44659,Arizona,F,Bachelor,3337,43510,83,0,Personal Auto,Four-Door Car,238
4402,2462,YQ53901,Washington,F,Bachelor,5246,28909,66,0,Personal Auto,Two-Door Car,456
4403,2463,LX46285,Oregon,F,Master,9031,0,122,0,Personal Auto,Sports Car,650
4404,2464,GH90738,Oregon,F,Bachelor,3580,71176,91,2,Personal Auto,Two-Door Car,278
4405,2465,FK10455,California,M,Bachelor,9802,84429,123,0,Personal Auto,SUV,115
4406,2466,GJ77362,California,M,Bachelor,4825,61613,61,1,Special Auto,Four-Door Car,40
4407,2467,WJ26538,California,M,Master,3203,68370,80,0,Personal Auto,Four-Door Car,244
4408,2468,IN67175,California,F,College,5659,52389,72,1,Personal Auto,Four-Door Car,345
4409,2469,LA52988,Oregon,F,High School or Below,4144,64478,103,0,Personal Auto,SUV,8
4410,2470,ZH89968,Washington,F,High School or Below,13770,59207,116,0,Personal Auto,Four-Door Car,556
4411,2471,YA17061,Nevada,F,High School or Below,3716,17162,96,0,Corporate Auto,Four-Door Car,460
4412,2472,NT76210,Nevada,M,Bachelor,3123,0,101,4,Personal Auto,SUV,960
4413,2473,XL58577,California,M,Bachelor,12168,14973,115,0,Personal Auto,SUV,828
4414,2474,WJ57919,California,M,College,2674,56342,69,0,Special Auto,Four-Door Car,331
4415,2475,FG77231,Oregon,F,Bachelor,12741,73054,106,1,Personal Auto,SUV,419
4416,2476,UH32376,Nevada,M,Bachelor,4037,21586,106,0,Personal Auto,Two-Door Car,1056
4417,2477,RA43827,Oregon,F,High School or Below,8628,0,117,0,Special Auto,SUV,842
4418,2478,WA67245,Oregon,F,High School or Below,22093,24193,185,0,Personal Auto,Sports Car,785
4419,2479,GT65478,Oregon,F,College,8217,84815,68,0,Personal Auto,Four-Door Car,279
4420,2480,SZ35936,Oregon,F,High School or Below,26197,18495,113,0,Corporate Auto,SUV,542
4421,2481,AT41276,California,M,Bachelor,8110,36554,70,1,Personal Auto,Two-Door Car,433
4422,2482,JD94356,Oregon,F,Bachelor,4766,0,68,0,Personal Auto,Four-Door Car,656
4423,2483,PU88199,Oregon,M,High School or Below,8819,99845,110,1,Corporate Auto,SUV,528
4424,2484,OR33365,California,F,College,5171,0,69,0,Corporate Auto,Two-Door Car,344
4425,2485,KQ36942,California,M,Bachelor,3896,10853,104,0,Corporate Auto,SUV,350
4426,2486,LN62857,California,F,Master,6005,23749,77,0,Personal Auto,Four-Door Car,151
4427,2487,GY99465,Oregon,F,College,6869,0,69,2,Corporate Auto,Four-Door Car,331
4428,2488,JV58396,California,M,Bachelor,3054,0,88,0,Personal Auto,Four-Door Car,422
4429,2489,WC83553,Oregon,M,College,4874,92783,61,0,Personal Auto,Two-Door Car,6
4430,2490,CB95310,Arizona,F,Doctor,2747,83502,68,0,Personal Auto,Four-Door Car,368
4431,2491,YY71144,Oregon,M,College,8717,83846,74,3,Personal Auto,Four-Door Car,355
4432,2492,TP96247,Oregon,F,High School or Below,4099,18606,110,1,Personal Auto,SUV,568
4433,2493,HC16500,Arizona,M,Doctor,8189,72191,68,0,Personal Auto,Four-Door Car,209
4434,2494,AM29546,Oregon,M,College,5225,57733,66,0,Personal Auto,Two-Door Car,393
4435,2495,ZM31116,Arizona,M,Doctor,7949,63688,99,0,Personal Auto,Four-Door Car,475
4436,2496,VG40704,California,F,College,3135,55855,79,0,Personal Auto,Four-Door Car,272
4437,2497,PJ73790,Oregon,F,Bachelor,3939,60021,99,0,Special Auto,Four-Door Car,882
4438,2498,KE36052,Arizona,M,High School or Below,5325,0,73,0,Corporate Auto,Two-Door Car,496
4439,2499,HW97280,California,M,High School or Below,19483,74300,122,0,Personal Auto,SUV,354
4440,2500,WX10701,Washington,M,Bachelor,3459,0,96,0,Corporate Auto,Four-Door Car,460
4441,2501,CC16034,Oregon,F,High School or Below,17103,51747,71,0,Personal Auto,Four-Door Car,340
4442,2502,YA83600,Arizona,F,High School or Below,2753,28887,73,2,Personal Auto,Four-Door Car,425
4443,2503,UE10014,Arizona,M,High School or Below,12866,0,189,0,Personal Auto,Luxury Car,1415
4444,2504,NV11692,Nevada,F,Bachelor,4420,0,68,3,Personal Auto,Four-Door Car,546
4445,2505,XJ52902,Nevada,M,High School or Below,2756,43540,70,0,Corporate Auto,Two-Door Car,117
4446,2506,EI89831,Nevada,F,Bachelor,7743,96961,64,0,Corporate Auto,Two-Door Car,81
4447,2507,ZY57929,Arizona,F,College,8169,32799,104,0,Personal Auto,SUV,499
4448,2508,KI70852,Nevada,F,Bachelor,3569,0,101,0,Personal Auto,SUV,1201
4449,2509,WD38067,California,F,Bachelor,10656,72540,88,0,Personal Auto,Two-Door Car,631
4450,2510,NQ45562,California,M,Master,7092,35173,180,2,Personal Auto,Sports Car,415
4451,2511,RU75129,Washington,F,High School or Below,2777,65431,69,0,Personal Auto,Four-Door Car,331
4452,2512,KC16062,Arizona,F,High School or Below,7550,0,100,0,Corporate Auto,SUV,480
4453,2513,VK57280,Washington,M,Bachelor,4727,0,72,0,Personal Auto,Four-Door Car,345
4454,2514,AP90638,Arizona,M,High School or Below,14274,0,84,0,Personal Auto,Four-Door Car,604
4455,2515,GF12712,California,F,High School or Below,9559,40672,121,0,Corporate Auto,SUV,580
4456,2516,QQ26855,California,F,High School or Below,8879,52583,113,0,Personal Auto,SUV,528
4457,2517,ZJ90079,Arizona,F,College,5525,64816,69,0,Corporate Auto,Four-Door Car,331
4458,2518,CE75354,California,F,Bachelor,5923,36685,74,0,Corporate Auto,Four-Door Car,355
4459,2519,CP38401,Oregon,M,High School or Below,8501,0,136,3,Personal Auto,Sports Car,979
4460,2520,ZZ42291,California,F,Master,40235,77143,125,3,Personal Auto,SUV,176
4461,2521,EI57866,Arizona,M,Master,2584,60942,64,0,Special Auto,Two-Door Car,288
4462,2522,KL39986,Arizona,F,High School or Below,19278,0,61,0,Personal Auto,Two-Door Car,366
4463,2523,PL18921,Oregon,F,Master,11981,21514,62,0,Personal Auto,Two-Door Car,257
4464,2524,SR71068,Washington,M,High School or Below,3933,25927,103,0,Personal Auto,SUV,674
4465,2525,JM47657,Oregon,F,High School or Below,2491,25965,65,0,Personal Auto,Four-Door Car,329
4466,2526,JZ54775,Arizona,F,Bachelor,7431,27688,92,0,Personal Auto,Four-Door Car,572
4467,2527,LO57469,Oregon,F,High School or Below,7865,75490,97,0,Corporate Auto,Four-Door Car,43
4468,2528,DA99797,Oregon,F,Bachelor,15978,33871,136,0,Personal Auto,SUV,933
4469,2529,WA63124,Nevada,F,College,2113,0,65,2,Personal Auto,Four-Door Car,468
4470,2530,YV97407,California,M,College,8661,85470,109,0,Personal Auto,SUV,523
4471,2531,UQ71296,Washington,M,College,5625,97095,70,0,Personal Auto,Four-Door Car,208
4472,2532,LY14687,Washington,F,College,4592,73604,114,0,Personal Auto,SUV,184
4473,2533,AM32820,California,M,Bachelor,3709,0,112,0,Personal Auto,SUV,1082
4474,2534,ZP47993,California,F,Bachelor,8208,40646,103,0,Personal Auto,Four-Door Car,494
4475,2535,WN13366,Arizona,F,High School or Below,5595,74454,71,0,Personal Auto,Four-Door Car,340
4476,2536,MK87221,Arizona,F,High School or Below,3413,18168,87,0,Personal Auto,Two-Door Car,417
4477,2537,BC77846,Nevada,M,High School or Below,6325,0,89,0,Personal Auto,Two-Door Car,614
4478,2538,YL27602,Oregon,M,Master,6393,0,66,2,Personal Auto,Four-Door Car,316
4479,2539,QS70017,Arizona,M,Bachelor,8738,43597,110,0,Personal Auto,Two-Door Car,528
4480,2540,PZ80067,Oregon,M,High School or Below,4836,0,140,0,Personal Auto,SUV,672
4481,2541,FV62588,Oregon,M,High School or Below,24967,66825,69,0,Personal Auto,Four-Door Car,70
4482,2542,IN56924,California,F,High School or Below,5409,0,62,5,Personal Auto,Four-Door Car,297
4483,2543,IX67925,California,M,Bachelor,2344,0,74,1,Personal Auto,Four-Door Car,532
4484,2544,IS58553,Oregon,F,High School or Below,15173,22448,126,0,Personal Auto,SUV,604
4485,2545,AB78984,Oregon,M,College,11124,42596,96,0,Personal Auto,Four-Door Car,42
4486,2546,WN13947,Oregon,M,Bachelor,4863,0,70,0,Corporate Auto,Four-Door Car,646
4487,2547,VA91846,Arizona,M,College,5577,97868,70,1,Special Auto,Two-Door Car,267
4488,2548,KM58067,California,F,High School or Below,4526,92921,112,0,Personal Auto,SUV,109
4489,2549,EL42453,Washington,M,Bachelor,2519,41372,64,0,Personal Auto,Four-Door Car,307
4490,2550,TP10619,California,F,High School or Below,4892,26660,63,0,Personal Auto,Two-Door Car,453
4491,2551,AH41065,Washington,M,High School or Below,18943,58851,79,1,Personal Auto,Four-Door Car,494
4492,2552,SS63511,California,M,High School or Below,8564,95697,107,0,Corporate Auto,Sports Car,178
4493,2553,NE21279,California,F,Master,4419,0,112,0,Personal Auto,SUV,537
4494,2554,TN71995,Arizona,M,Bachelor,5637,0,84,1,Personal Auto,Four-Door Car,403
4495,2555,OM13505,Washington,M,Bachelor,5047,81741,64,0,Corporate Auto,Four-Door Car,186
4496,2556,KI83797,Oregon,F,College,4913,48295,63,0,Personal Auto,Four-Door Car,290
4497,2557,SH60585,Nevada,F,High School or Below,5799,65538,72,0,Personal Auto,Four-Door Car,261
4498,2558,GU33167,Oregon,M,College,5568,53997,69,0,Personal Auto,Four-Door Car,345
4499,2559,BX20846,Oregon,F,College,3861,93272,95,0,Personal Auto,Four-Door Car,281
4500,2560,VK69632,California,F,Bachelor,2912,68899,74,0,Personal Auto,Two-Door Car,66
4501,2561,RU72450,California,M,Bachelor,6980,0,67,0,Corporate Auto,Four-Door Car,321
4502,2562,KN15789,Nevada,F,High School or Below,6769,0,97,0,Personal Auto,Four-Door Car,698
4503,2563,GG29821,Oregon,M,Bachelor,8193,54950,103,0,Corporate Auto,SUV,480
4504,2564,RN98239,California,M,High School or Below,7519,96306,95,1,Personal Auto,Four-Door Car,185
4505,2565,NE83217,Nevada,F,Bachelor,3746,70342,96,1,Personal Auto,Four-Door Car,685
4506,2566,YU72630,Arizona,M,High School or Below,2592,72421,65,0,Personal Auto,Four-Door Car,312
4507,2567,EZ80325,California,F,Bachelor,4548,0,132,3,Personal Auto,Sports Car,950
4508,2568,CE41738,Oregon,F,College,2885,77748,72,0,Personal Auto,Two-Door Car,7
4509,2569,HF15113,Oregon,F,Bachelor,4883,19096,64,0,Personal Auto,Two-Door Car,374
4510,2570,WZ83320,Arizona,F,Master,9061,73876,112,0,Personal Auto,Four-Door Car,419
4511,2571,XX31571,Washington,M,High School or Below,16728,0,237,0,Personal Auto,Luxury Car,1706
4512,2572,US90854,Oregon,M,Bachelor,11177,20742,100,0,Personal Auto,SUV,455
4513,2573,FX55357,Arizona,M,College,4364,44804,114,0,Corporate Auto,SUV,778
4514,2574,LR32149,Arizona,F,Bachelor,22940,52993,64,0,Personal Auto,Four-Door Car,304
4515,2575,UK66803,Oregon,F,Bachelor,4926,49185,61,0,Corporate Auto,Two-Door Car,126
4516,2576,VO87159,Oregon,F,High School or Below,23086,69240,194,0,Personal Auto,Luxury SUV,744
4517,2577,QK23524,Oregon,F,Bachelor,5149,26877,131,0,Personal Auto,SUV,628
4518,2578,ZQ37164,Arizona,F,Bachelor,8016,82828,67,1,Personal Auto,Four-Door Car,217
4519,2579,FG47217,California,M,Bachelor,2538,99824,63,0,Special Auto,Four-Door Car,302
4520,2580,FQ46354,California,M,Bachelor,10498,30352,89,0,Personal Auto,Four-Door Car,146
4521,2581,AG56998,Oregon,M,College,2448,0,69,0,Corporate Auto,Two-Door Car,331
4522,2582,KG23128,Oregon,M,Bachelor,6057,27681,83,0,Personal Auto,Two-Door Car,398
4523,2583,NX34811,Nevada,F,Bachelor,8295,85478,103,0,Personal Auto,Two-Door Car,224
4524,2584,PY79729,Oregon,F,High School or Below,2786,94310,70,4,Corporate Auto,Four-Door Car,430
4525,2585,VJ64329,Oregon,F,College,25464,13663,97,0,Corporate Auto,Four-Door Car,465
4526,2586,CO71312,Arizona,F,High School or Below,11469,10384,151,0,Personal Auto,SUV,914
4527,2587,VG83453,California,M,Doctor,3557,17272,93,0,Personal Auto,Two-Door Car,446
4528,2588,JD78271,Nevada,F,College,8317,64367,104,0,Personal Auto,SUV,96
4529,2589,XM69101,Oregon,M,Bachelor,7601,47519,96,0,Personal Auto,Two-Door Car,245
4530,2590,HK30754,Arizona,M,College,9426,26263,85,0,Special Auto,Two-Door Car,475
4531,2591,WJ47053,Oregon,M,Bachelor,6418,0,63,0,Personal Auto,Two-Door Car,556
4532,2592,HX36471,California,F,High School or Below,6788,0,93,0,Personal Auto,Two-Door Car,855
4533,2593,HS66275,California,F,High School or Below,3358,77309,83,0,Personal Auto,Two-Door Car,596
4534,2594,MB75636,Oregon,F,College,2439,50876,61,0,Personal Auto,Four-Door Car,171
4535,2595,KB35786,Oregon,M,Bachelor,4505,20284,65,1,Personal Auto,Four-Door Car,532
4536,2596,LX42787,California,M,College,2309,22567,69,0,Personal Auto,Four-Door Car,496
4537,2597,SS34897,California,M,Bachelor,2541,63546,64,0,Personal Auto,Four-Door Car,131
4538,2598,ZQ92997,Nevada,M,High School or Below,6414,0,89,0,Personal Auto,Four-Door Car,640
4539,2599,OB66874,Oregon,F,College,2585,28137,65,0,Personal Auto,Two-Door Car,312
4540,2600,LE74625,California,M,Master,2961,22608,77,0,Personal Auto,Four-Door Car,369
4541,2601,QN60028,California,M,Bachelor,2759,92296,69,0,Corporate Auto,Two-Door Car,331
4542,2602,GV19121,Oregon,M,College,3341,0,69,5,Personal Auto,Two-Door Car,331
4543,2603,PS43764,Washington,M,High School or Below,5169,12430,73,0,Special Auto,Four-Door Car,350
4544,2604,YW60802,Oregon,F,High School or Below,4117,0,116,0,Personal Auto,SUV,1301
4545,2605,UI80897,Washington,M,High School or Below,5552,50470,71,0,Corporate Auto,Two-Door Car,377
4546,2606,VV35420,Arizona,M,High School or Below,7285,44788,61,0,Personal Auto,Four-Door Car,386
4547,2607,RW61528,Nevada,F,College,13916,52423,119,1,Corporate Auto,Four-Door Car,571
4548,2608,LT60268,Nevada,F,College,11044,29696,139,0,Personal Auto,SUV,478
4549,2609,VA77345,Oregon,F,College,3531,26884,89,0,Special Auto,Four-Door Car,238
4550,2610,WG15595,California,M,College,2759,64388,69,0,Personal Auto,Two-Door Car,331
4551,2611,FZ45665,Oregon,F,Bachelor,6500,0,61,0,Personal Auto,Four-Door Car,292
4552,2612,MM90239,Oregon,M,High School or Below,6369,34498,83,0,Personal Auto,Two-Door Car,398
4553,2613,UG18431,Arizona,M,Bachelor,13083,73060,108,0,Special Auto,SUV,518
4554,2614,BE78308,Oregon,M,Bachelor,2150,0,63,0,Personal Auto,Two-Door Car,453
4555,2615,EM29019,Arizona,F,Bachelor,8447,61337,105,0,Personal Auto,SUV,2
4556,2616,SK37917,Nevada,M,College,5075,0,73,0,Corporate Auto,Two-Door Car,350
4557,2617,DD68171,Arizona,F,Bachelor,3527,59496,88,0,Personal Auto,Four-Door Car,189
4558,2618,NF20746,Oregon,F,Bachelor,13061,0,180,0,Personal Auto,Luxury Car,1474
4559,2619,PY48656,Arizona,F,Master,6259,37813,78,1,Corporate Auto,Four-Door Car,39
4560,2620,AO42003,Oregon,F,College,16681,55907,104,0,Corporate Auto,SUV,499
4561,2621,DK41858,Arizona,F,College,5791,80480,72,0,Personal Auto,Four-Door Car,242
4562,2622,TY20016,Oregon,M,Bachelor,7980,72734,66,0,Personal Auto,Two-Door Car,195
4563,2623,OH76118,Washington,F,High School or Below,2767,0,72,0,Personal Auto,Four-Door Car,22
4564,2624,IZ79227,Arizona,M,Bachelor,2975,36548,76,0,Personal Auto,Four-Door Car,547
4565,2625,HN10814,Arizona,M,Master,4178,62113,104,0,Personal Auto,SUV,5
4566,2626,OD25312,Arizona,M,College,4734,0,67,0,Personal Auto,Four-Door Car,747
4567,2627,ZR32858,California,F,Bachelor,4315,41252,109,0,Personal Auto,SUV,514
4568,2628,FC68244,Oregon,M,High School or Below,6126,61139,76,0,Personal Auto,Four-Door Car,364
4569,2629,VS86041,Arizona,F,Bachelor,2694,26744,68,0,Corporate Auto,Two-Door Car,326
4570,2630,EQ82942,California,F,Bachelor,9338,0,132,0,Personal Auto,SUV,950
4571,2631,ZE82255,California,F,College,18680,74640,66,0,Corporate Auto,Four-Door Car,375
4572,2632,DA79544,Oregon,M,Bachelor,2551,88126,64,1,Personal Auto,Four-Door Car,151
4573,2633,WG33213,California,F,Bachelor,2808,55005,70,1,Personal Auto,Four-Door Car,336
